Date,Close/Last,Volume,Open,High,Low
5/2/2019,$134.14 ,16580400,$135.38 ,$135.69 ,$132.38 
5/1/2019,$136.38 ,8906731,$137.49 ,$138.17 ,$136.24 
4/30/2019,$136.97 ,15228550,$139.12 ,$139.39 ,$136.03 
4/29/2019,$139.30 ,25730810,$142.19 ,$142.37 ,$137.61 
4/26/2019,$139.92 ,14132900,$138.70 ,$140.04 ,$137.51 
4/25/2019,$137.24 ,16359590,$135.36 ,$138.88 ,$134.84 
4/24/2019,$135.10 ,11437480,$133.11 ,$135.75 ,$132.72 
4/23/2019,$133.36 ,11924630,$133.39 ,$134.24 ,$132.65 
4/22/2019,$131.68 ,10193730,$131.90 ,$132.20 ,$131.03 
4/18/2019,$132.45 ,11877420,$131.77 ,$132.87 ,$131.11 
4/17/2019,$131.75 ,14196520,$129.81 ,$132.36 ,$129.28 
4/16/2019,$129.90 ,14536250,$131.75 ,$132.13 ,$129.56 
4/15/2019,$132.04 ,32592110,$131.05 ,$132.70 ,$129.79 
4/12/2019,$130.06 ,65178990,$127.91 ,$130.90 ,$126.36 
4/11/2019,$116.60 ,12754290,$117.73 ,$117.86 ,$116.32 
4/10/2019,$117.16 ,13990730,$117.58 ,$118.03 ,$116.28 
4/9/2019,$116.86 ,17195390,$115.61 ,$117.16 ,$115.28 
4/8/2019,$114.96 ,11050980,$115.00 ,$115.83 ,$114.64 
4/5/2019,$115.00 ,10905620,$114.97 ,$115.13 ,$114.31 
4/4/2019,$114.75 ,13609210,$113.24 ,$114.86 ,$113.03 
4/3/2019,$112.52 ,10414210,$112.70 ,$113.11 ,$112.21 
4/2/2019,$111.96 ,9035226,$113.15 ,$113.31 ,$111.92 
4/1/2019,$112.51 ,10591290,$111.59 ,$112.87 ,$111.38 
3/29/2019,$111.03 ,15963900,$111.56 ,$111.60 ,$110.39 
3/28/2019,$110.71 ,10942750,$110.60 ,$111.27 ,$110.24 
3/27/2019,$110.28 ,10639410,$110.45 ,$111.09 ,$109.73 
3/26/2019,$110.14 ,16651500,$108.40 ,$110.34 ,$108.27 
3/25/2019,$107.79 ,18011550,$108.49 ,$109.07 ,$107.32 
3/22/2019,$108.23 ,22973940,$108.33 ,$109.00 ,$107.51 
3/21/2019,$108.66 ,26929340,$110.10 ,$110.15 ,$108.37 
3/20/2019,$109.99 ,35206080,$110.31 ,$110.88 ,$108.05 
3/19/2019,$110.00 ,44801760,$112.95 ,$113.71 ,$109.80 
3/18/2019,$113.12 ,21707930,$113.03 ,$114.00 ,$112.46 
3/15/2019,$114.96 ,14861300,$114.50 ,$115.48 ,$113.68 
3/14/2019,$114.48 ,17409280,$114.12 ,$114.77 ,$113.93 
3/13/2019,$114.09 ,17909880,$114.84 ,$114.85 ,$113.72 
3/12/2019,$114.73 ,9920237,$114.72 ,$115.30 ,$114.04 
3/11/2019,$114.75 ,6909175,$114.04 ,$115.00 ,$114.03 
3/8/2019,$113.81 ,6546022,$113.46 ,$113.84 ,$112.90 
3/7/2019,$114.01 ,6321843,$114.85 ,$114.90 ,$113.47 
3/6/2019,$114.85 ,7344958,$114.00 ,$115.05 ,$114.00 
3/5/2019,$114.00 ,5121970,$114.23 ,$114.54 ,$113.76 
3/4/2019,$114.33 ,6006333,$114.42 ,$114.42 ,$113.09 
3/1/2019,$114.01 ,6877406,$113.45 ,$114.44 ,$113.45 
2/28/2019,$112.84 ,6711621,$112.90 ,$113.43 ,$112.75 
2/27/2019,$112.78 ,7249002,$113.10 ,$113.51 ,$112.46 
2/26/2019,$113.50 ,8858402,$113.65 ,$114.01 ,$112.85 
2/25/2019,$113.59 ,8788890,$115.62 ,$115.80 ,$113.46 
2/22/2019,$115.25 ,8734616,$114.63 ,$115.77 ,$113.95 
2/21/2019,$114.29 ,9431197,$113.40 ,$114.54 ,$112.87 
2/20/2019,$113.68 ,7078067,$113.60 ,$114.09 ,$113.29 
2/19/2019,$113.51 ,8166889,$112.91 ,$113.77 ,$112.83 
2/15/2019,$112.59 ,8188106,$111.40 ,$112.63 ,$111.03 
2/14/2019,$110.66 ,6324271,$109.85 ,$111.50 ,$109.54 
2/13/2019,$110.20 ,6919052,$109.24 ,$110.48 ,$109.23 
2/12/2019,$109.20 ,7606635,$110.21 ,$110.83 ,$109.15 
2/11/2019,$109.44 ,10864230,$111.77 ,$111.81 ,$109.25 
2/8/2019,$111.51 ,6343478,$110.46 ,$111.54 ,$110.06 
2/7/2019,$110.95 ,8638374,$111.05 ,$111.11 ,$109.81 
2/6/2019,$111.41 ,14220800,$113.85 ,$113.92 ,$111.07 
2/5/2019,$112.66 ,13361840,$112.02 ,$112.74 ,$111.45 
2/4/2019,$111.80 ,7005285,$111.41 ,$111.98 ,$110.68 
2/1/2019,$111.30 ,6510114,$111.97 ,$112.05 ,$110.93 
1/31/2019,$111.52 ,8248752,$110.10 ,$111.54 ,$110.01 
1/30/2019,$110.13 ,7852571,$110.30 ,$110.58 ,$108.96 
1/29/2019,$110.90 ,5250366,$110.65 ,$110.93 ,$110.00 
1/28/2019,$110.81 ,6123045,$110.76 ,$110.99 ,$109.95 
1/25/2019,$111.09 ,5706862,$111.47 ,$111.50 ,$110.66 
1/24/2019,$110.55 ,6713263,$111.00 ,$111.11 ,$109.93 
1/23/2019,$111.12 ,6845002,$111.19 ,$111.84 ,$110.00 
1/22/2019,$110.60 ,6948627,$110.62 ,$111.33 ,$109.75 
1/18/2019,$111.04 ,8552678,$111.86 ,$111.93 ,$110.83 
1/17/2019,$111.01 ,5119995,$110.72 ,$111.26 ,$110.16 
1/16/2019,$110.91 ,5854799,$111.45 ,$112.01 ,$110.81 
1/15/2019,$111.76 ,9663624,$112.30 ,$113.18 ,$110.61 
1/14/2019,$112.42 ,6980508,$111.65 ,$112.70 ,$111.43 
1/11/2019,$112.65 ,4749165,$112.18 ,$112.92 ,$111.73 
1/10/2019,$112.80 ,6097125,$111.99 ,$112.91 ,$111.50 
1/9/2019,$112.67 ,5920728,$111.80 ,$112.80 ,$111.56 
1/8/2019,$111.42 ,8689079,$111.80 ,$112.56 ,$111.17 
1/7/2019,$110.56 ,6352180,$109.91 ,$111.40 ,$109.30 
1/4/2019,$109.61 ,10073780,$107.94 ,$110.75 ,$107.25 
1/3/2019,$106.33 ,10744350,$108.48 ,$108.65 ,$105.94 
1/2/2019,$108.97 ,9711276,$108.10 ,$109.14 ,$107.73 
12/31/2018,$109.65 ,7240290,$109.11 ,$109.67 ,$107.55 
12/28/2018,$107.30 ,7598070,$107.28 ,$108.52 ,$106.19 
12/27/2018,$106.52 ,8078455,$104.41 ,$106.55 ,$102.80 
12/26/2018,$105.83 ,9311869,$100.49 ,$105.85 ,$100.38 
12/24/2018,$100.35 ,7132955,$103.23 ,$103.90 ,$100.35 
12/21/2018,$104.22 ,15523620,$106.47 ,$108.75 ,$103.86 
12/20/2018,$107.00 ,9382722,$108.75 ,$109.21 ,$106.13 
12/19/2018,$109.22 ,9344297,$110.00 ,$112.13 ,$108.95 
12/18/2018,$109.45 ,6673748,$110.87 ,$111.08 ,$108.90 
12/17/2018,$110.62 ,7711632,$112.29 ,$112.89 ,$110.03 
12/14/2018,$112.20 ,7601873,$112.37 ,$113.92 ,$112.05 
12/13/2018,$113.39 ,6570562,$112.87 ,$113.60 ,$112.34 
12/12/2018,$112.21 ,7716351,$113.00 ,$113.98 ,$112.15 
12/11/2018,$111.97 ,6861110,$112.97 ,$113.72 ,$111.43 
12/10/2018,$111.86 ,7329130,$111.99 ,$112.29 ,$109.53 
12/7/2018,$111.98 ,8304231,$113.86 ,$113.99 ,$111.61 
12/6/2018,$114.33 ,10503440,$112.06 ,$114.34 ,$111.16 
12/4/2018,$112.87 ,10804640,$115.62 ,$116.29 ,$112.66 
12/3/2018,$115.74 ,9264250,$116.65 ,$116.92 ,$114.91 
11/30/2018,$115.49 ,16855210,$116.84 ,$117.07 ,$115.06 
11/29/2018,$116.61 ,10259160,$115.75 ,$117.14 ,$115.21 
11/28/2018,$116.10 ,9033987,$114.32 ,$116.30 ,$114.05 
11/27/2018,$113.90 ,7357404,$113.61 ,$114.10 ,$112.41 
11/26/2018,$112.55 ,6996014,$113.18 ,$113.18 ,$111.92 
11/23/2018,$112.08 ,3242322,$112.24 ,$112.79 ,$111.74 
11/21/2018,$113.03 ,7242441,$112.50 ,$113.99 ,$112.30 
11/20/2018,$111.87 ,11193550,$113.52 ,$114.59 ,$111.52 
11/19/2018,$115.42 ,9712526,$116.00 ,$117.83 ,$114.79 
11/16/2018,$116.19 ,7123863,$116.53 ,$117.34 ,$115.99 
11/15/2018,$117.11 ,7087355,$116.49 ,$117.43 ,$115.70 
11/14/2018,$117.12 ,7102031,$117.44 ,$118.22 ,$116.44 
11/13/2018,$116.85 ,4645737,$117.11 ,$117.78 ,$116.18 
11/12/2018,$116.70 ,9169862,$118.00 ,$118.46 ,$116.60 
11/9/2018,$118.00 ,16875190,$118.20 ,$120.20 ,$117.18 
11/8/2018,$116.00 ,11008440,$117.45 ,$117.83 ,$115.21 
11/7/2018,$117.05 ,8239470,$116.57 ,$117.29 ,$115.16 
11/6/2018,$116.71 ,5035633,$115.74 ,$116.84 ,$115.45 
11/5/2018,$115.45 ,7920295,$115.74 ,$116.22 ,$115.12 
11/2/2018,$115.18 ,6365960,$116.83 ,$116.95 ,$114.37 
11/1/2018,$116.10 ,6777469,$115.20 ,$116.28 ,$114.90 
10/31/2018,$114.83 ,9189266,$116.23 ,$116.52 ,$114.68 
10/30/2018,$114.76 ,7337523,$113.39 ,$114.89 ,$112.41 
10/29/2018,$113.04 ,9229443,$114.45 ,$114.94 ,$111.96 
10/26/2018,$113.19 ,7971695,$112.84 ,$114.14 ,$112.10 
10/25/2018,$114.16 ,7404707,$112.62 ,$114.69 ,$112.12 
10/24/2018,$111.61 ,11620120,$117.06 ,$117.06 ,$111.25 
10/23/2018,$117.85 ,8605640,$116.95 ,$118.49 ,$115.41 
10/22/2018,$118.27 ,8404366,$119.05 ,$119.69 ,$117.72 
10/19/2018,$118.90 ,10427800,$117.42 ,$119.17 ,$117.22 
10/18/2018,$116.18 ,6049496,$116.75 ,$117.13 ,$115.58 
10/17/2018,$117.13 ,7118527,$116.10 ,$117.22 ,$115.43 
10/16/2018,$116.19 ,7617817,$114.34 ,$116.37 ,$113.84 
10/15/2018,$113.44 ,6599276,$111.93 ,$114.62 ,$111.89 
10/12/2018,$112.61 ,5946757,$111.97 ,$113.27 ,$111.23 
10/11/2018,$111.15 ,10032250,$112.50 ,$113.25 ,$110.32 
10/10/2018,$112.86 ,8808268,$116.84 ,$117.23 ,$112.73 
10/9/2018,$116.89 ,6760260,$116.62 ,$117.77 ,$116.04 
10/8/2018,$116.02 ,5630076,$114.83 ,$116.16 ,$114.12 
10/5/2018,$114.78 ,5835214,$116.00 ,$116.58 ,$114.73 
10/4/2018,$116.13 ,6441379,$117.00 ,$117.17 ,$115.12 
10/3/2018,$116.91 ,6106291,$117.95 ,$118.10 ,$116.74 
10/2/2018,$117.66 ,6367492,$115.55 ,$117.70 ,$115.30 
10/1/2018,$116.24 ,8628812,$117.28 ,$117.40 ,$115.68 
9/28/2018,$116.94 ,7361065,$115.65 ,$117.46 ,$115.35 
9/27/2018,$116.04 ,5193355,$115.19 ,$116.60 ,$115.10 
9/26/2018,$115.21 ,11129410,$114.01 ,$116.32 ,$114.01 
9/25/2018,$113.63 ,12118710,$113.31 ,$114.71 ,$112.65 
9/24/2018,$112.77 ,9105845,$112.27 ,$113.14 ,$111.70 
9/21/2018,$110.40 ,25571560,$111.95 ,$111.98 ,$110.40 
9/20/2018,$111.62 ,7121048,$110.58 ,$111.95 ,$109.94 
9/19/2018,$109.79 ,5964582,$109.63 ,$110.18 ,$109.48 
9/18/2018,$109.53 ,4936921,$108.89 ,$109.75 ,$108.23 
9/17/2018,$109.36 ,5592132,$109.58 ,$109.88 ,$108.61 
9/14/2018,$109.26 ,5966640,$110.92 ,$111.25 ,$108.88 
9/13/2018,$110.67 ,5094676,$109.55 ,$110.72 ,$109.37 
9/12/2018,$109.46 ,5233859,$109.25 ,$110.25 ,$109.18 
9/11/2018,$109.60 ,5488384,$110.50 ,$110.61 ,$109.51 
9/10/2018,$110.68 ,4636306,$111.44 ,$111.91 ,$110.37 
9/7/2018,$110.97 ,4754708,$110.08 ,$111.35 ,$110.01 
9/6/2018,$110.26 ,5266386,$110.00 ,$110.41 ,$109.36 
9/5/2018,$109.87 ,6388128,$110.58 ,$110.82 ,$109.70 
9/4/2018,$110.85 ,6390091,$111.80 ,$112.00 ,$110.65 
8/31/2018,$112.02 ,4636917,$111.90 ,$112.28 ,$111.56 
8/30/2018,$111.92 ,3481633,$112.07 ,$112.42 ,$111.59 
8/29/2018,$112.45 ,4000791,$112.58 ,$112.72 ,$112.02 
8/28/2018,$112.58 ,3131570,$112.57 ,$112.79 ,$112.20 
8/27/2018,$112.33 ,4767379,$112.49 ,$112.89 ,$112.07 
8/24/2018,$111.93 ,5048870,$111.63 ,$112.70 ,$111.44 
8/23/2018,$112.00 ,4256888,$111.94 ,$112.14 ,$111.53 
8/22/2018,$111.94 ,3212261,$112.44 ,$112.75 ,$111.94 
8/21/2018,$112.39 ,4726622,$112.25 ,$113.00 ,$112.00 
8/20/2018,$111.99 ,5163778,$112.93 ,$113.00 ,$111.91 
8/17/2018,$112.48 ,4763966,$112.51 ,$112.86 ,$111.89 
8/16/2018,$112.48 ,5081565,$113.30 ,$113.33 ,$112.40 
8/15/2018,$112.85 ,5182906,$112.18 ,$113.12 ,$111.47 
8/14/2018,$112.75 ,4324373,$112.38 ,$113.19 ,$111.95 
8/13/2018,$112.12 ,6080497,$112.66 ,$112.84 ,$111.72 
8/10/2018,$112.68 ,5737656,$113.58 ,$113.80 ,$112.40 
8/9/2018,$114.16 ,6982725,$114.05 ,$114.80 ,$112.81 
8/8/2018,$113.98 ,11718450,$115.90 ,$116.41 ,$113.90 
8/7/2018,$116.56 ,15356460,$116.57 ,$117.90 ,$116.24 
8/6/2018,$115.94 ,12676090,$114.66 ,$116.84 ,$114.16 
8/3/2018,$114.09 ,4731861,$113.20 ,$114.10 ,$112.40 
8/2/2018,$112.75 ,4027304,$112.50 ,$113.32 ,$111.68 
8/1/2018,$112.97 ,6465168,$113.68 ,$113.83 ,$112.59 
7/31/2018,$113.56 ,8405379,$112.55 ,$114.05 ,$112.36 
7/30/2018,$112.63 ,5193185,$112.20 ,$113.34 ,$112.05 
7/27/2018,$112.62 ,5716918,$114.00 ,$114.05 ,$111.92 
7/26/2018,$113.51 ,9465115,$112.15 ,$114.56 ,$111.68 
7/25/2018,$111.18 ,6755258,$110.64 ,$111.42 ,$109.63 
7/24/2018,$110.70 ,5648544,$111.84 ,$111.89 ,$110.54 
7/23/2018,$111.09 ,5442663,$111.05 ,$111.21 ,$110.34 
7/20/2018,$111.48 ,11787600,$112.15 ,$112.20 ,$110.83 
7/19/2018,$112.13 ,17792120,$111.54 ,$114.68 ,$111.30 
7/18/2018,$110.69 ,6404069,$110.31 ,$111.06 ,$109.65 
7/17/2018,$110.30 ,9072256,$110.26 ,$112.62 ,$110.09 
7/16/2018,$110.20 ,8237098,$109.82 ,$110.45 ,$108.77 
7/13/2018,$110.00 ,8188639,$108.00 ,$110.24 ,$107.66 
7/12/2018,$108.25 ,5929772,$108.05 ,$109.20 ,$107.82 
7/11/2018,$108.04 ,11748510,$105.32 ,$109.34 ,$105.32 
7/10/2018,$106.03 ,4215252,$106.25 ,$106.57 ,$104.83 
7/9/2018,$106.02 ,4723177,$105.01 ,$106.07 ,$104.75 
7/6/2018,$104.78 ,4134347,$104.50 ,$105.04 ,$104.04 
7/5/2018,$105.34 ,6176000,$104.70 ,$105.60 ,$104.43 
7/3/2018,$104.04 ,2406267,$105.88 ,$105.95 ,$103.50 
7/2/2018,$105.33 ,5487420,$104.15 ,$105.37 ,$103.90 
6/29/2018,$104.81 ,6774015,$104.93 ,$105.68 ,$104.65 
6/28/2018,$104.77 ,6303456,$103.91 ,$105.12 ,$103.68 
6/27/2018,$103.96 ,8796398,$104.50 ,$105.88 ,$103.48 
6/26/2018,$104.26 ,6548414,$104.46 ,$104.71 ,$103.91 
6/25/2018,$104.45 ,7995045,$106.00 ,$106.08 ,$103.74 
6/22/2018,$106.34 ,9282337,$106.07 ,$106.80 ,$105.81 
6/21/2018,$105.89 ,7653302,$107.01 ,$107.25 ,$105.79 
6/20/2018,$107.15 ,18623610,$107.00 ,$107.90 ,$105.81 
6/19/2018,$106.10 ,8869199,$105.87 ,$106.99 ,$105.76 
6/18/2018,$107.06 ,9285170,$107.00 ,$107.48 ,$106.50 
6/15/2018,$108.85 ,16164850,$108.17 ,$109.42 ,$107.85 
6/14/2018,$108.75 ,18052030,$106.45 ,$109.49 ,$106.45 
6/13/2018,$106.31 ,21940600,$103.20 ,$107.88 ,$102.67 
6/12/2018,$104.33 ,8962589,$104.73 ,$105.22 ,$103.96 
6/11/2018,$104.35 ,8121471,$103.93 ,$104.79 ,$103.75 
6/8/2018,$103.98 ,7089514,$102.09 ,$103.99 ,$101.83 
6/7/2018,$102.47 ,7545942,$101.91 ,$102.96 ,$101.81 
6/6/2018,$101.91 ,7830116,$100.06 ,$101.94 ,$99.76 
6/5/2018,$99.94 ,5965829,$100.36 ,$100.51 ,$99.78 
6/4/2018,$100.24 ,6593432,$99.76 ,$100.50 ,$99.70 
6/1/2018,$99.36 ,6845946,$99.69 ,$100.05 ,$99.20 
5/31/2018,$99.47 ,9617602,$99.76 ,$100.14 ,$98.81 
5/30/2018,$99.98 ,7215552,$100.50 ,$100.55 ,$99.42 
5/29/2018,$99.69 ,11254110,$100.55 ,$101.65 ,$99.38 
5/25/2018,$102.20 ,6975112,$102.25 ,$103.00 ,$101.97 
5/24/2018,$102.11 ,7473175,$102.81 ,$102.86 ,$101.21 
5/23/2018,$102.89 ,8044952,$103.20 ,$103.34 ,$102.07 
5/22/2018,$104.07 ,6971540,$104.40 ,$105.49 ,$103.99 
5/21/2018,$104.06 ,5825190,$104.22 ,$104.68 ,$103.61 
5/18/2018,$103.93 ,5422030,$104.34 ,$104.79 ,$103.56 
5/17/2018,$104.34 ,7317655,$105.23 ,$105.48 ,$104.09 
5/16/2018,$105.04 ,8106950,$103.25 ,$105.04 ,$103.15 
5/15/2018,$102.92 ,5718845,$102.44 ,$103.32 ,$102.10 
5/14/2018,$102.44 ,9882962,$102.44 ,$103.49 ,$101.98 
5/11/2018,$102.07 ,7030827,$101.89 ,$102.21 ,$101.26 
5/10/2018,$101.68 ,8918961,$100.43 ,$102.07 ,$100.30 
5/9/2018,$99.97 ,18322660,$102.25 ,$102.27 ,$99.30 
5/8/2018,$101.79 ,14002710,$101.20 ,$102.64 ,$100.84 
5/7/2018,$102.48 ,10098340,$102.35 ,$102.68 ,$101.72 
5/4/2018,$101.15 ,9970331,$98.71 ,$101.35 ,$98.58 
5/3/2018,$98.76 ,10443720,$99.11 ,$99.25 ,$97.68 
5/2/2018,$99.62 ,8950670,$100.17 ,$100.72 ,$99.25 
5/1/2018,$100.06 ,6712117,$100.18 ,$100.70 ,$98.93 
4/30/2018,$100.33 ,8556996,$100.41 ,$101.37 ,$100.12 
4/27/2018,$99.23 ,8034716,$99.78 ,$99.99 ,$98.94 
4/26/2018,$99.84 ,8018948,$101.23 ,$101.38 ,$99.74 
4/25/2018,$101.15 ,8640972,$99.50 ,$101.49 ,$99.05 
4/24/2018,$99.46 ,6566874,$100.58 ,$100.85 ,$98.86 
4/23/2018,$100.15 ,5871979,$100.55 ,$100.72 ,$99.53 
4/20/2018,$100.24 ,6170865,$101.18 ,$101.40 ,$99.91 
4/19/2018,$100.89 ,6795903,$101.00 ,$101.58 ,$100.22 
4/18/2018,$101.21 ,5815699,$102.67 ,$102.71 ,$101.20 
4/17/2018,$102.17 ,9573086,$101.20 ,$102.59 ,$100.75 
4/16/2018,$100.24 ,10326890,$100.69 ,$101.00 ,$99.73 
4/13/2018,$100.35 ,6323286,$101.00 ,$101.52 ,$100.16 
4/12/2018,$100.39 ,7330362,$101.42 ,$101.51 ,$99.68 
4/11/2018,$100.80 ,6304545,$100.78 ,$101.65 ,$100.41 
4/10/2018,$101.37 ,8138656,$100.92 ,$101.53 ,$100.32 
4/9/2018,$99.70 ,7084279,$100.70 ,$101.51 ,$99.58 
4/6/2018,$100.35 ,7109207,$101.63 ,$102.19 ,$99.45 
4/5/2018,$102.11 ,6558198,$101.36 ,$102.38 ,$100.98 
4/4/2018,$100.95 ,8758912,$98.43 ,$101.15 ,$97.76 
4/3/2018,$99.42 ,8474391,$98.80 ,$99.49 ,$97.70 
4/2/2018,$98.66 ,8196011,$100.18 ,$100.99 ,$97.78 
3/29/2018,$100.44 ,9339322,$99.01 ,$101.28 ,$98.86 
3/28/2018,$98.54 ,9095081,$99.50 ,$100.08 ,$98.15 
3/27/2018,$99.36 ,7188546,$100.88 ,$101.18 ,$98.89 
3/26/2018,$100.65 ,7337473,$99.86 ,$100.78 ,$99.08 
3/23/2018,$98.54 ,7485407,$100.85 ,$101.11 ,$98.45 
3/22/2018,$100.60 ,8887010,$101.29 ,$101.64 ,$100.41 
3/21/2018,$101.82 ,6134726,$101.50 ,$102.94 ,$101.42 
3/20/2018,$101.35 ,8330259,$101.54 ,$102.15 ,$100.75 
3/19/2018,$101.48 ,6517946,$102.80 ,$102.95 ,$101.00 
3/16/2018,$102.87 ,10465650,$103.56 ,$104.27 ,$102.84 
3/15/2018,$103.24 ,5156891,$104.00 ,$104.29 ,$103.24 
3/14/2018,$103.90 ,6235571,$104.53 ,$104.65 ,$103.47 
3/13/2018,$103.73 ,6716283,$105.83 ,$105.83 ,$103.42 
3/12/2018,$105.17 ,6479305,$104.72 ,$105.94 ,$104.72 
3/9/2018,$104.73 ,5611026,$104.43 ,$104.75 ,$103.64 
3/8/2018,$104.03 ,6552751,$103.99 ,$104.59 ,$103.47 
3/7/2018,$103.59 ,6025175,$103.72 ,$104.24 ,$102.77 
3/6/2018,$104.94 ,6206677,$104.00 ,$104.95 ,$103.51 
3/5/2018,$103.41 ,5734211,$102.71 ,$103.97 ,$102.42 
3/2/2018,$102.99 ,7834550,$102.00 ,$103.17 ,$101.44 
3/1/2018,$102.57 ,10485300,$103.20 ,$104.03 ,$101.33 
2/28/2018,$103.16 ,10755750,$105.45 ,$105.57 ,$103.14 
2/27/2018,$104.87 ,14168080,$108.00 ,$108.16 ,$104.85 
2/26/2018,$109.81 ,8136386,$108.00 ,$109.81 ,$107.67 
2/23/2018,$107.25 ,6100071,$105.75 ,$107.36 ,$105.43 
2/22/2018,$105.24 ,4458040,$105.31 ,$106.01 ,$104.93 
2/21/2018,$105.05 ,6741225,$106.00 ,$106.91 ,$105.02 
2/20/2018,$105.98 ,6729847,$106.37 ,$107.57 ,$105.52 
2/16/2018,$106.53 ,8738586,$105.19 ,$107.35 ,$105.19 
2/15/2018,$105.18 ,6481424,$105.36 ,$105.57 ,$103.93 
2/14/2018,$104.60 ,7424169,$103.49 ,$104.76 ,$102.69 
2/13/2018,$104.12 ,8441422,$102.64 ,$104.31 ,$102.40 
2/12/2018,$103.39 ,9581884,$103.93 ,$104.64 ,$102.10 
2/9/2018,$103.09 ,12479160,$102.55 ,$103.75 ,$100.26 
2/8/2018,$101.35 ,12644280,$105.47 ,$105.82 ,$101.19 
2/7/2018,$104.76 ,12426020,$107.83 ,$108.03 ,$104.41 
2/6/2018,$106.17 ,17653260,$102.88 ,$106.20 ,$101.76 
2/5/2018,$104.70 ,14940890,$107.10 ,$108.63 ,$104.01 
2/2/2018,$108.70 ,9932488,$109.95 ,$110.58 ,$108.45 
2/1/2018,$110.49 ,9517385,$108.62 ,$110.65 ,$107.36 
1/31/2018,$108.67 ,9835073,$110.08 ,$110.12 ,$108.47 
1/30/2018,$110.11 ,8390369,$111.42 ,$112.42 ,$110.10 
1/29/2018,$111.54 ,6843300,$112.10 ,$112.45 ,$111.24 
1/26/2018,$112.19 ,7736049,$110.81 ,$112.53 ,$110.67 
1/25/2018,$110.55 ,6285589,$110.60 ,$111.82 ,$110.12 
1/24/2018,$110.50 ,7208618,$110.96 ,$111.43 ,$110.29 
1/23/2018,$110.41 ,7472767,$110.27 ,$111.14 ,$109.89 
1/22/2018,$111.10 ,8073335,$110.27 ,$111.56 ,$110.06 
1/19/2018,$110.59 ,9955225,$110.97 ,$111.09 ,$109.84 
1/18/2018,$110.42 ,8057530,$111.74 ,$111.99 ,$110.20 
1/17/2018,$111.97 ,7030437,$111.20 ,$112.21 ,$110.57 
1/16/2018,$110.69 ,8033795,$113.07 ,$113.16 ,$110.62 
1/12/2018,$112.47 ,5899422,$111.32 ,$112.72 ,$111.00 
1/11/2018,$110.99 ,6419985,$110.25 ,$111.08 ,$109.51 
1/10/2018,$109.47 ,6055617,$109.96 ,$110.50 ,$109.01 
1/9/2018,$109.94 ,5835893,$110.13 ,$110.86 ,$109.86 
1/8/2018,$110.02 ,8044543,$110.89 ,$111.28 ,$109.54 
1/5/2018,$111.62 ,6007940,$112.68 ,$112.68 ,$111.24 
1/4/2018,$112.23 ,7416370,$112.95 ,$113.00 ,$111.63 
1/3/2018,$112.28 ,9237466,$112.19 ,$113.19 ,$111.45 
1/2/2018,$111.80 ,11010460,$108.95 ,$111.81 ,$108.56 
12/29/2017,$107.51 ,4532112,$108.05 ,$108.34 ,$107.51 
12/28/2017,$107.77 ,3477571,$108.00 ,$108.05 ,$107.06 
12/27/2017,$107.64 ,5623743,$108.42 ,$108.55 ,$107.46 
12/26/2017,$108.12 ,3982180,$108.49 ,$109.37 ,$107.89 
12/22/2017,$108.67 ,7372060,$109.49 ,$109.69 ,$108.45 
12/21/2017,$109.57 ,9365887,$109.72 ,$111.09 ,$109.19 
12/20/2017,$109.69 ,8659605,$111.62 ,$112.30 ,$109.69 
12/19/2017,$111.81 ,10545970,$111.33 ,$112.39 ,$110.77 
12/18/2017,$111.03 ,12267770,$111.84 ,$111.99 ,$110.31 
12/15/2017,$111.27 ,19970450,$111.98 ,$112.00 ,$110.60 
12/14/2017,$110.57 ,27563120,$107.29 ,$111.54 ,$107.20 
12/13/2017,$107.61 ,10358970,$108.15 ,$108.19 ,$106.75 
12/12/2017,$107.43 ,8110677,$107.60 ,$107.83 ,$106.59 
12/11/2017,$106.83 ,7426367,$104.87 ,$106.84 ,$104.77 
12/8/2017,$104.23 ,6529811,$104.91 ,$104.98 ,$104.08 
12/7/2017,$105.26 ,9937572,$105.74 ,$106.00 ,$104.49 
12/6/2017,$105.46 ,8106390,$107.17 ,$107.99 ,$105.36 
12/5/2017,$107.22 ,13050540,$109.53 ,$110.04 ,$106.52 
12/4/2017,$110.22 ,17821880,$106.50 ,$112.67 ,$106.50 
12/1/2017,$105.25 ,9256319,$104.58 ,$105.85 ,$103.87 
11/30/2017,$104.82 ,9943095,$105.36 ,$105.71 ,$104.47 
11/29/2017,$105.24 ,14490930,$103.50 ,$106.26 ,$103.43 
11/28/2017,$103.41 ,8398284,$102.56 ,$103.88 ,$102.17 
11/27/2017,$102.79 ,3985997,$102.63 ,$102.97 ,$102.38 
11/24/2017,$102.64 ,2217591,$102.91 ,$102.92 ,$102.45 
11/22/2017,$102.74 ,4139148,$103.22 ,$103.32 ,$102.69 
11/21/2017,$103.00 ,5592920,$102.97 ,$103.17 ,$102.79 
11/20/2017,$102.75 ,5112033,$103.42 ,$103.42 ,$102.70 
11/17/2017,$103.44 ,7500828,$103.22 ,$103.99 ,$102.97 
11/16/2017,$103.60 ,6361591,$103.63 ,$103.98 ,$102.76 
11/15/2017,$103.69 ,5625676,$102.75 ,$103.96 ,$102.45 
11/14/2017,$103.17 ,6926466,$104.57 ,$104.57 ,$103.00 
